statement_number,measure_type,point,measure_id,measure,numerator,denominator
5,process,b,QS98-5-process-b,Proportion of 6‑ to 8‑week health visitor appointments where parents and carers receive advice on when to introduce their baby to a variety of nutritious foods to complement breastmilk or formula milk.,The number in the denominator where the parents and carers receive advice on when to introduce their baby to a variety of nutritious foods to complement breastmilk or formula milk.,The number of 6‑ to 8‑week health visitor appointments.
5,outcome,a,QS98-5-outcome-a,Introduction of solid food at around 6 months.,NA,NA
5,outcome,b,QS98-5-outcome-b,Infant obesity rates.,NA,NA
5,outcome,c,QS98-5-outcome-c,Faltering infant growth.,NA,NA
6,structure,a,QS98-6-structure-a,Evidence of local arrangements to offer parents and carers receiving Healthy Start food vouchers advice on how to use them to increase the amount of fruit and vegetables in their family's diet.,NA,NA
6,process,a,QS98-6-process-a,Proportion of 6‑ to 8‑week health visitor appointments where parents and carers receiving Healthy Start food vouchers receive advice on how to use them to increase the amount of fruit and vegetables in their family's diet.,The number in the denominator where advice is given on how to use the vouchers to increase the amount of fruit and vegetables in their family's diet.,The number of 6‑ to 8‑week health visitor appointments where the parents and carers are receiving Healthy Start food vouchers.
6,process,b,QS98-6-process-b,Proportion of 8‑ to 12‑month developmental reviews where parents and carers receiving Healthy Start food vouchers receive advice on how to use them to increase the amount of fruit and vegetables in their family's diet.,The number in the denominator where advice is given on how to use the vouchers to increase the amount of fruit and vegetables in their family's diet.,The number of 8‑ to 12‑month developmental reviews where the parents and carers are receiving Healthy Start food vouchers.
6,process,c,QS98-6-process-c,Proportion of 2‑ to 2‑and‑a‑half‑year health reviews where parents and carers receiving Healthy Start food vouchers receive advice on how to use them to increase the amount of fruit and vegetables in their family's diet.,The number in the denominator where advice is given on how to use the vouchers to increase the amount of fruit and vegetables in their family's diet.,The number of 2‑ to 2‑and‑a‑half‑year health reviews where the parents and carers are receiving Healthy Start food vouchers.
6,process,d,QS98-6-process-d,Proportion of vaccination appointments at age 3 years and 5 months to 4 years where parents and carers receiving Healthy Start food vouchers receive advice on how to use them to increase the amount of fruit and vegetables in their family's diet.,The number in the denominator where advice is given on how to use the vouchers to increase the amount of fruit and vegetables in their family's diet.,The number of vaccination appointments at age 3 years and 5 months to 4 years where the parents and carers are receiving Healthy Start food vouchers.
6,outcome,a,QS98-6-outcome-a,Fruit and vegetable intake.,NA,NA
6,outcome,b,QS98-6-outcome-b,Obesity.,NA,NA
